Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Asghar,654261,1,0,5,1,5.00,4,1,0,0,0,0
Hasan Ali,681305,3,0,23,3,7.66,12,4,0,0,1,0
Mohammad Hafeez,41434,2,0,12,1,6.00,8,1,1,0,0,0
Chris Jordan,288992,1.2,0,8,2,6.00,5,1,0,0,0,0
Wahab Riaz,43590,2,0,9,1,4.50,7,1,0,1,0,0
Shahid Afridi,42639,1,0,2,1,2.00,4,0,0,0,0,0
Sunil Narine,230558,4,0,16,2,4.00,16,1,1,0,0,1
Sohail Tanvir,43265,2,0,4,1,2.00,9,0,0,0,0,1
Mohammad Irfan,805925,1,0,11,0,11.00,3,2,0,0,1,1
Bilawal Bhatti,343305,4,0,15,0,3.75,15,1,0,3,0,1
Yasir Shah,43685,4,0,7,4,1.75,18,0,0,1,0,1
Fakhar Zaman,512191,1,0,2,0,2.00,4,0,0,0,0,1
Grant Elliott,44956,1,0,5,0,5.00,3,0,0,1,0,1
