Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Deepak Chahar,447261,4,0,17,0,4.25,12,1,0,0,1,0
Harbhajan Singh,29264,4,0,20,3,5.00,13,0,1,0,0,0
Suresh Raina,33335,1,0,6,0,6.00,1,0,0,0,0,0
Imran Tahir,40618,4,1,9,3,2.25,18,1,0,0,0,0
Ravindra Jadeja,234675,4,1,15,2,3.75,15,1,0,0,0,0
Dwayne Bravo,51439,0.1,0,0,1,0.00,1,0,0,0,0,0
Yuzvendra Chahal,430246,4,1,6,1,1.50,18,0,0,0,0,1
Navdeep Saini,700167,4,0,24,0,6.00,16,2,1,1,1,1
Moeen Ali,8917,4,0,19,1,4.75,15,3,0,0,0,1
Umesh Yadav,376116,3,0,13,0,4.33,9,1,0,1,0,1
Mohammed Siraj,940973,2,1,5,1,2.50,8,0,0,0,0,1
Shivam Dube,714451,0.4,0,3,0,4.50,2,0,0,1,0,1
