Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Dawlat Zadran,516561,7,0,26,1,3.71,29,3,0,2,0,0
Mujeeb Ur Rahman,974109,9.5,0,43,4,4.37,39,7,0,1,0,0
Gulbadin Naib,352048,5,0,28,2,5.60,19,2,2,0,0,0
Mohammad Nabi,25913,9,1,37,0,4.11,32,0,2,0,0,0
Sharafuddin Ashraf,633362,7,0,26,1,3.71,24,0,1,0,0,0
Rashid Khan,793463,9,0,42,1,4.66,26,4,0,0,0,0
Kemar Roach,230553,5,0,24,0,4.80,20,4,0,0,0,1
Jason Holder,391485,6,0,45,0,7.50,22,7,1,3,0,1
Carlos Brathwaite,457249,6,0,37,0,6.16,21,5,1,1,0,1
Keemo Paul,677081,8,0,29,1,3.62,28,1,0,1,0,1
Ashley Nurse,315594,10,2,31,0,3.10,37,2,0,1,0,1
Chris Gayle,51880,5.4,0,38,2,6.70,15,0,3,1,0,1
