Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Kagiso Rabada,550215,10,0,65,0,6.50,30,8,1,1,0,0
Lungi Ngidi,542023,9,0,64,3,7.11,26,7,2,0,0,0
Chris Morris,439952,9,0,61,0,6.77,24,9,0,0,0,0
Andile Phehlukwayo,540316,8,0,49,1,6.12,24,4,1,2,1,0
Imran Tahir,40618,10,0,41,2,4.09,33,2,1,1,0,0
Aiden Markram,600498,4,0,22,1,5.50,10,1,0,1,0,0
Mohammad Hafeez,41434,2,0,11,0,5.50,4,0,0,1,0,1
Mohammad Amir,290948,10,1,49,2,4.90,32,4,0,1,0,1
Shaheen Shah Afridi,1072470,8,0,54,1,6.75,23,6,2,0,0,1
Imad Wasim,227758,10,0,48,0,4.80,26,4,0,0,0,1
Wahab Riaz,43590,10,0,46,3,4.59,29,2,1,2,0,1
Shadab Khan,922943,10,1,50,3,5.00,26,3,1,1,0,1
