Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tim Southee,232364,4,0,52,0,13.00,5,5,3,1,0,0
Scott Kuggeleijn,539548,4,0,25,2,6.25,14,1,1,1,0,0
Hamish Bennett,226493,4,0,21,1,5.25,11,2,0,0,0,0
Ish Sodhi,559066,4,0,28,0,7.00,9,1,2,0,0,0
Mitchell Santner,502714,4,0,36,0,9.00,5,1,2,0,0,0
Washington Sundar,719715,3,0,20,1,6.66,9,2,1,0,0,1
Jasprit Bumrah,625383,4,1,12,3,3.00,16,1,0,0,0,1
Navdeep Saini,700167,4,0,23,2,5.75,14,4,0,0,0,1
Shardul Thakur,475281,4,0,38,2,9.50,8,3,2,2,0,1
Yuzvendra Chahal,430246,4,0,28,0,7.00,7,1,1,1,0,1
Shivam Dube,714451,1,0,34,0,34.00,0,2,4,0,1,1
