Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Amir,290948,4,0,27,2,6.75,10,1,1,1,1,0
Umaid Asif,429122,4,0,34,1,8.50,11,4,1,0,0,0
Iftikhar Ahmed,480603,3,0,42,1,14.00,3,3,3,0,0,0
Chris Jordan,288992,4,0,29,2,7.25,5,1,1,0,0,0
Imad Wasim,227758,1,0,12,0,12.00,2,1,1,0,0,0
Cameron Delport,322810,4,0,37,0,9.25,4,5,0,0,0,0
Mohammad Irfan,429981,4,0,24,1,6.00,12,2,1,0,0,1
Moeen Ali,8917,2,0,25,1,12.50,2,3,1,0,0,1
Sohail Tanvir,43265,3,0,20,2,6.66,7,2,0,1,0,1
Mohammad Ilyas,1159371,2,0,19,1,9.50,4,0,2,0,0,1
Shahid Afridi,42639,3,0,18,2,6.00,8,2,0,1,0,1
Imran Tahir,40618,3,0,28,3,9.33,8,1,3,0,0,1
