Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Amir,290948,10,0,71,1,7.10,24,5,2,1,0,0
Junaid Khan,259551,10,0,61,2,6.10,27,8,0,2,0,0
Hasan Ali,681305,9,0,100,2,11.11,11,9,3,1,0,0
Mohammad Hafeez,41434,7,0,43,0,6.14,21,2,3,0,0,0
Wahab Riaz,43590,10,0,62,1,6.20,25,5,1,2,0,0
Shoaib Malik,42657,4,0,27,0,6.75,11,4,0,0,0,0
Mitchell Starc,311592,9.1,1,42,4,4.58,34,4,0,3,0,1
Josh Hazlewood,288284,10,0,74,1,7.40,27,6,2,5,0,1
Pat Cummins,489889,10,0,60,2,6.00,27,6,0,2,0,1
James Faulkner,270484,9,0,60,1,6.66,18,7,0,1,0,1
Adam Zampa,379504,9,0,61,1,6.77,20,2,3,1,0,1
Travis Head,530011,2,0,13,0,6.50,2,1,0,0,0,1
