Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Josh Lalor,272385,4,0,49,1,12.25,6,6,2,1,0,0
Peter Hatzoglou,1191384,4,0,40,2,10.00,7,4,1,2,0,0
Benny Howell,211748,2,0,22,0,11.00,3,2,1,0,0,0
Kane Richardson,272262,4,0,37,1,9.25,8,6,0,0,0,0
Beau Webster,381329,4,0,37,0,9.25,3,3,1,0,0,0
Jon Holland,230368,2,0,20,0,10.00,1,1,1,0,0,0
Steve O'Keefe,7069,3,0,16,3,5.33,6,1,0,0,0,1
Gurinder Sandhu,499660,1,0,7,1,7.00,3,1,0,0,0,1
Ben Dwarshuis,679567,2.4,0,13,4,4.87,9,0,1,0,0,1
Benjamin Manenti,1065115,2,0,11,0,5.50,2,0,0,0,0,1
Carlos Brathwaite,457249,2,0,12,2,6.00,5,0,0,0,0,1
