Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Nabi,25913,2,0,14,0,7.00,5,2,0,0,0,0
Tom Cooper,219885,1,0,6,1,6.00,4,1,0,0,0,0
Jack Wildermuth,570854,4,0,16,3,4.00,14,2,0,0,0,0
Kane Richardson,272262,4,0,37,0,9.25,9,3,2,1,0,0
Brad Hogg,5681,4,0,25,2,6.25,9,1,1,0,0,0
Aaron Finch,5334,1,0,5,0,5.00,2,0,0,0,0,0
Dwayne Bravo,51439,4,0,27,2,6.75,6,2,0,0,0,0
Shadab Khan,922943,4,0,17,2,4.25,14,2,0,1,0,1
Mark Steketee,555853,3.4,0,35,0,9.54,6,2,2,1,0,1
Brendan Doggett,931603,2,0,22,0,11.00,5,2,1,0,1,1
Mitchell Swepson,590326,4,0,25,0,6.25,12,0,2,0,0,1
Josh Lalor,272385,3,0,17,0,5.66,5,1,0,0,0,1
Marnus Labuschagne,787987,1,0,5,0,5.00,3,0,0,0,0,1
Ben Cutting,230371,1,0,12,1,12.00,1,1,0,1,0,1
