Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,WD,NB,Innings
Rumman Raees,448243,4,0,27,3,6.75,0,0,0
Muhammad Musa,1072472,2,0,23,0,11.50,0,0,0
Samit Patel,18632,2,0,22,0,11.00,0,0,0
Faheem Ashraf,681117,4,0,40,1,10.00,1,0,0
Shadab Khan,922943,4,0,27,1,6.75,1,0,0
Amad Butt,717373,4,0,27,1,6.75,0,0,0
Imad Wasim,227758,3.2,0,31,1,9.30,0,0,1
Mohammad Amir,290948,4,0,23,1,5.75,2,0,1
Usman Shinwari,697279,4,0,44,1,11.00,1,1,1
Umer Khan,1072473,4,0,29,2,7.25,0,0,1
Aamer Yamin,434429,3,0,20,0,6.66,0,0,1
Colin Munro,232359,1,0,19,0,19.00,0,0,1
