Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mitchell Starc,311592,21,5,53,4,2.52,0,0,,,,0
Josh Hazlewood,288284,20,6,47,1,2.35,0,2,,,,0
Pat Cummins,489889,21.1,7,48,3,2.26,1,3,,,,0
Cameron Green,1076713,9,2,15,0,1.66,0,2,,,,0
Nathan Lyon,272279,21,2,68,1,3.23,0,0,,,,0
Marnus Labuschagne,787987,1,0,3,0,3.00,0,0,,,,0
Umesh Yadav,376116,16.1,5,40,3,2.47,0,0,,,,1
Jasprit Bumrah,625383,21,7,52,2,2.47,0,0,,,,1
Mohammed Shami,481896,17,4,41,0,2.41,0,0,,,,1
Ravichandran Ashwin,26421,18,3,55,4,3.05,0,0,,,,1
Mitchell Starc,311592,6,3,7,0,1.16,0,0,,,,2
Pat Cummins,489889,10.2,4,21,4,2.03,0,0,,,,2
Josh Hazlewood,288284,5,3,8,5,1.60,0,0,,,,2
Umesh Yadav,376116,8,1,49,0,6.12,,,,0,0,3
Jasprit Bumrah,625383,7,1,27,0,3.85,,,,0,1,3
Ravichandran Ashwin,26421,6,1,16,1,2.66,,,,0,0,3
