Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Wellington Masakadza,571703,4,0,32,1,8.00,10,1,2,2,0,0
Richard Ngarava,806241,4,0,35,2,8.75,10,3,2,1,0,0
Faraz Akram,1122851,4,0,46,1,11.50,8,6,2,1,0,0
Blessing Muzarabani,827051,4,0,41,2,10.25,9,3,3,0,0,0
Sikandar Raza,299572,2,0,14,1,7.00,4,0,1,0,0,0
Ryan Burl,495964,2,0,12,0,6.00,4,1,0,0,0,0
Fazalhaq Farooqi,974175,4,0,27,1,6.75,11,3,1,0,0,1
Mohammad Nabi,25913,4,0,29,1,7.25,7,2,1,0,0,1
Naveen-ul-Haq,793447,3,0,17,1,5.66,8,1,0,1,0,1
Rashid Khan,793463,3,0,18,0,6.00,6,0,1,1,0,1
Karim Janat,793467,4,0,34,2,8.50,9,2,2,0,0,1
Sharafuddin Ashraf,633362,2,0,10,0,5.00,5,0,0,0,0,1
