Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mitchell McClenaghan,319439,4,0,34,3,8.50,9,4,1,0,0,0
Lasith Malinga,49758,4,0,31,0,7.75,10,2,2,0,0,0
Hardik Pandya,625371,1,0,5,0,5.00,2,0,0,0,0,0
Karn Sharma,30288,3,0,23,1,7.66,5,1,1,1,0,0
Jasprit Bumrah,625383,4,0,33,1,8.25,8,1,2,0,0,0
Krunal Pandya,471342,4,0,34,2,8.50,7,2,2,1,0,0
Aniket Choudhary,527299,4,0,32,1,8.00,9,3,1,1,0,1
Yuzvendra Chahal,430246,4,0,36,1,9.00,8,4,1,1,0,1
Adam Milne,450860,2,0,29,0,14.50,1,5,0,1,0,1
Sreenath Aravind,290632,2,0,21,0,10.50,2,2,1,0,0,1
Shane Watson,8180,3.5,0,28,1,7.30,6,3,0,1,0,1
Pawan Negi,530773,4,0,17,2,4.25,10,0,0,0,0,1
