Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Krishnappa Gowtham,424377,3,0,28,0,9.33,2,4,0,0,0,0
Ankit Sharma,422992,1,0,11,0,11.00,1,2,0,0,0,0
Jofra Archer,669855,4,0,42,2,10.50,5,4,0,5,1,0
Ben Stokes,311158,4,0,31,0,7.75,7,4,0,1,0,0
Jaydev Unadkat,390484,4,0,34,0,8.50,8,0,2,4,0,0
Ish Sodhi,559066,4,0,29,1,7.25,8,0,2,0,0,0
David Willey,308251,4,0,47,1,11.75,5,5,2,1,0,1
Harbhajan Singh,29264,2,0,29,1,14.50,5,4,2,0,0,1
Ravindra Jadeja,234675,4,0,28,1,7.00,8,3,0,0,0,1
Shardul Thakur,475281,4,0,22,1,5.50,14,3,0,1,0,1
Karn Sharma,30288,1,0,10,0,10.00,2,1,0,0,0,1
Dwayne Bravo,51439,3.5,0,31,1,8.08,10,1,2,0,0,1
Shane Watson,8180,1,0,9,0,9.00,0,1,0,0,0,1
