Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mitchell Johnson,6033,4,0,25,0,6.25,12,3,0,1,0,0
Joel Paris,501012,4,0,28,0,7.00,8,3,0,1,0,0
William Bosisto,530015,1,0,19,0,19.00,1,3,1,0,0,0
Matthew Kelly,638912,4,0,32,1,8.00,6,2,1,0,0,0
Tim Bresnan,9310,3,0,38,2,12.66,4,3,2,0,0,0
Ashton Agar,505120,4,0,31,1,7.75,6,2,1,0,0,0
Gurinder Sandhu,499660,4,0,21,1,5.25,10,1,0,0,0,1
Mitchell McClenaghan,319439,4,0,53,1,13.25,5,3,2,4,1,1
Chris Green,787073,4,0,43,1,10.75,10,4,3,0,0,1
Fawad Ahmed,240609,4,0,19,1,4.75,10,0,1,0,0,1
Arjun Nair,901157,4,0,26,0,6.50,6,2,0,0,0,1
