Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mehidy Hasan Miraz,629063,10,0,30,1,3.00,38,0,0,1,0,0
Mohammad Saifuddin,629070,9,0,77,3,8.55,22,10,1,3,1,0
Mustafizur Rahman,330902,10,0,75,5,7.50,24,12,0,1,0,0
Mashrafe Mortaza,56007,7,0,46,0,6.57,12,2,0,0,0,0
Shakib Al Hasan,56143,10,0,57,0,5.70,20,3,0,1,0,0
Mosaddek Hossain,550133,4,0,27,0,6.75,10,3,0,1,0,0
Mohammad Hafeez,41434,6,1,32,0,5.33,18,4,0,0,0,1
Mohammad Amir,290948,7,0,31,1,4.42,23,3,0,1,0,1
Shaheen Shah Afridi,1072470,9.1,0,35,6,3.81,34,1,1,4,0,1
Wahab Riaz,43590,7,0,33,1,4.71,22,3,0,1,0,1
Imad Wasim,227758,6,0,26,0,4.33,16,2,0,0,0,1
Shadab Khan,922943,9,0,59,2,6.55,24,7,1,0,0,1
