Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tendai Chatara,425639,9,1,49,2,5.44,31,7,0,1,0,0
Donald Tiripano,392945,6,0,45,0,7.50,14,5,1,0,0,0
Sean Williams,55870,9,0,57,1,6.33,17,6,0,0,0,0
Graeme Cremer,55346,10,0,57,1,5.70,28,6,1,0,0,0
Solomon Mire,290462,7,0,47,1,6.71,16,3,1,2,0,0
Sikandar Raza,299572,9,0,58,0,6.44,19,5,1,2,0,0
Lasith Malinga,49758,9,0,51,1,5.66,31,5,0,3,1,1
Nuwan Pradeep,324358,9,1,52,0,5.77,25,5,0,0,0,1
Akila Dananjaya,574178,10,0,61,1,6.10,28,7,0,1,0,1
Amila Aponso,429748,8.4,0,77,0,8.88,16,8,1,3,0,1
Danushka Gunathilaka,345821,2,0,13,0,6.50,4,1,0,1,0,1
Lahiru Madushanka,428366,2,0,18,0,9.00,4,3,0,1,0,1
Asela Gunaratne,360456,7,0,45,2,6.42,16,5,0,0,0,1
