Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Suranga Lakmal,49619,10,0,70,1,7.00,29,11,0,2,0,0
Akila Dananjaya,574178,10,0,67,0,6.70,27,9,1,0,0,0
Thisara Perera,233514,10,0,43,2,4.30,42,3,2,2,0,0
Dushmantha Chameera,552152,10,0,51,0,5.09,33,4,0,5,0,0
PWH de Silva,784379,3,0,18,0,6.00,5,1,0,0,0,0
Asela Gunaratne,360456,7,0,37,3,5.28,15,1,1,1,0,0
Sikandar Raza,299572,10,0,54,1,5.40,28,4,1,1,0,1
Kyle Jarvis,332996,8,0,56,2,7.00,26,7,2,0,0,1
Tendai Chatara,425639,8.1,0,33,4,4.04,26,0,1,3,0,1
Blessing Muzarabani,827051,9,0,47,1,5.22,25,2,1,1,2,1
Graeme Cremer,55346,10,0,62,2,6.20,31,5,3,1,0,1
Malcolm Waller,55872,3,0,19,0,6.33,6,1,0,2,0,1
