Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jonathan Cook,1137279,4,0,44,1,11.00,8,4,3,0,0,0
Sam Rainbird,333872,3,0,43,0,14.33,1,3,2,3,0,0
Chris Green,787073,4,1,18,0,4.50,10,1,0,0,0,0
Fawad Ahmed,240609,4,0,37,1,9.25,10,3,2,0,0,0
Daniel Sams,826901,4,0,24,2,6.00,11,3,0,1,0,0
Arjun Nair,901157,1,0,8,0,8.00,1,1,0,0,0,0
Jake Lehmann,437448,1,0,11,0,11.00,3,1,1,0,0,1
Michael Neser,376169,4,0,25,1,6.25,8,2,0,1,0,1
Billy Stanlake,533042,2,0,25,0,12.50,4,2,2,0,0,1
Peter Siddle,7898,4,0,20,3,5.00,11,2,0,0,0,1
Ben Laughlin,315623,4,0,26,0,6.50,7,1,0,1,0,1
Rashid Khan,793463,4,0,34,2,8.50,5,2,1,1,0,1
Matthew Short,605575,1,0,12,0,12.00,0,2,0,0,0,1
