Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
James Faulkner,270484,4,0,24,2,6.00,15,2,1,2,0,0
Riley Meredith,961713,4,0,39,1,9.75,10,5,2,0,0,0
Jofra Archer,669855,4,0,23,2,5.75,8,1,0,1,1,0
Clive Rose,288285,4,0,28,0,7.00,6,1,0,1,0,0
Johan Botha,44149,2,0,20,0,10.00,3,1,1,0,0,0
D'Arcy Short,308798,2,0,17,0,8.50,1,1,0,0,0,0
Billy Stanlake,533042,4,0,37,0,9.25,9,5,1,0,0,1
Rashid Khan,793463,4,0,36,0,9.00,6,2,2,1,0,1
Ben Laughlin,315623,2,0,25,0,12.50,1,2,1,0,0,1
Michael Neser,376169,2,0,19,0,9.50,4,2,1,0,0,1
Liam O'Connor,334388,2,0,12,0,6.00,3,1,0,0,0,1
Cameron Valente,605576,1,0,12,0,12.00,0,2,0,0,0,1
Matthew Short,605575,1.5,0,17,0,9.27,2,2,0,0,0,1
