Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Morne Morkel,46538,10,2,44,0,4.40,40,7,0,1,0,0
Kagiso Rabada,550215,9,0,58,1,6.44,26,7,1,1,0,0
Lungi Ngidi,542023,9,1,51,4,5.66,26,5,1,2,0,0
Andile Phehlukwayo,540316,8,0,34,0,4.25,25,2,0,1,0,0
Jean-Paul Duminy,44932,4,0,29,0,7.25,11,3,1,2,0,0
Tabraiz Shamsi,379145,10,0,48,0,4.80,27,2,1,0,0,0
Bhuvneshwar Kumar,326016,7,0,43,0,6.14,24,6,1,0,0,1
Jasprit Bumrah,625383,7,0,22,1,3.14,29,2,0,0,0,1
Hardik Pandya,625371,9,0,30,2,3.33,30,1,0,1,0,1
Kuldeep Yadav,559235,10,0,57,4,5.70,27,3,2,0,0,1
Yuzvendra Chahal,430246,9.2,0,43,2,4.60,31,2,1,1,0,1
