Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Morne Morkel,46538,4,0,27,2,6.75,11,4,0,0,0,0
Umesh Yadav,376116,3,0,17,1,5.66,5,0,0,0,0,0
Shakib Al Hasan,56143,4,0,28,0,7.00,9,3,0,1,0,0
Sunil Narine,230558,4,0,22,2,5.50,10,1,0,1,0,0
Piyush Chawla,32966,3,0,18,1,6.00,8,2,0,1,0,0
Yusuf Pathan,32498,1,0,6,1,6.00,2,0,0,2,0,0
Andre Russell,276298,1,0,18,0,18.00,0,0,2,0,0,0
Sandeep Sharma,438362,2,0,21,0,10.50,2,3,0,0,0,1
Kyle Abbott,297583,3,0,32,0,10.66,4,5,0,2,0,1
Mohit Sharma,537119,3.1,0,29,0,9.15,7,5,0,1,0,1
Axar Patel,554691,3,0,19,2,6.33,6,2,0,0,0,1
Pardeep Sahu,34155,4,0,18,2,4.50,10,1,0,0,0,1
Glenn Maxwell,325026,2,0,17,0,8.50,3,2,0,0,0,1
