Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Michael Neser,376169,3,0,14,2,4.66,9,1,0,1,0,0
Rashid Khan,793463,4,0,15,1,3.75,16,2,0,1,0,0
Peter Siddle,7898,2,0,19,1,9.50,4,2,1,0,0,0
Wes Agar,959833,3,0,15,2,5.00,9,1,0,1,0,0
Liam O'Connor,334388,4,0,30,3,7.50,7,3,0,0,0,0
Travis Head,530011,1,0,4,1,4.00,3,0,0,0,0,0
Josh Lalor,272385,3,1,22,0,7.33,11,1,2,0,0,1
Mujeeb Ur Rahman,974109,3.5,0,47,0,12.26,7,7,2,0,0,1
Ben Laughlin,315623,2,0,16,0,8.00,5,3,0,0,0,1
Mitchell Swepson,590326,2,0,15,0,7.50,3,0,1,0,0,1
