Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Brendan Doggett,931603,4,0,30,0,7.50,9,2,1,1,0,0
Daniel Sams,826901,3,0,25,0,8.33,7,1,1,2,0,0
Chris Morris,439952,3,0,40,1,13.33,3,3,3,0,0,0
Liam Bowe,1076852,4,0,23,2,5.75,12,2,0,2,0,0
Jonathan Cook,1137279,4,0,28,0,7.00,6,3,0,0,0,0
Nathan McAndrew,785323,2,0,22,1,11.00,6,3,1,1,0,0
Andrew Fekete,270493,2,0,13,1,6.50,8,3,0,0,0,1
Jack Wildermuth,570854,3,0,18,0,6.00,9,1,0,0,0,1
Samit Patel,18632,3,0,23,1,7.66,4,0,1,0,0,1
Mohammad Nabi,25913,3,0,35,1,11.66,5,2,3,0,0,1
Cameron Boyce,326625,1,0,15,0,15.00,0,1,1,0,0,1
Dan Christian,4864,2,0,14,3,7.00,4,1,0,0,0,1
