Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Deepak Chahar,447261,4,0,20,3,5.00,20,2,1,1,0,0
Harbhajan Singh,29264,4,0,15,2,3.75,15,0,1,0,0,0
Ravindra Jadeja,234675,4,0,17,1,4.25,15,2,0,1,0,0
Scott Kuggeleijn,539548,4,0,34,0,8.50,10,4,1,1,0,0
Imran Tahir,40618,4,0,21,2,5.25,15,2,1,0,0,0
Piyush Chawla,32966,4,0,28,1,7.00,10,2,1,0,0,1
Prasidh Krishna,917159,4,0,23,0,5.75,12,2,0,0,1,1
Sunil Narine,230558,3.2,0,24,2,7.20,10,1,1,2,0,1
Kuldeep Yadav,559235,4,0,16,0,4.00,12,1,0,0,0,1
Harry Gurney,244639,2,0,20,0,10.00,3,3,0,0,1,1
