Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Praveen Kumar,30732,2,0,12,0,6.00,6,2,0,0,0,0
Shadab Jakati,29655,4,0,40,0,10.00,5,5,1,0,0,0
Pravin Tambe,587152,4,0,33,2,8.25,7,3,1,0,0,0
Dwayne Bravo,51439,4,0,43,1,10.75,6,2,3,0,0,0
Ravindra Jadeja,234675,4,0,18,2,4.50,14,0,1,0,0,0
James Faulkner,270484,2,0,15,0,7.50,3,1,0,0,0,0
RP Singh,35280,2,0,21,0,10.50,5,1,2,1,0,1
Ishant Sharma,236779,4,0,39,1,9.75,7,7,0,0,0,1
Ravichandran Ashwin,26421,4,0,26,0,6.50,13,1,1,1,0,1
Murugan Ashwin,528067,4,0,31,2,7.75,10,4,0,2,0,1
Rajat Bhatia,26907,3,0,30,0,10.00,6,0,3,0,1,1
Mitchell Marsh,272450,1,0,10,0,10.00,0,1,0,0,0,1
