Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Ben Dwarshuis,679567,4,0,40,1,10.00,6,5,1,2,0,0
Jackson Bird,215152,4,0,30,1,7.50,12,4,1,0,0,0
Josh Hazlewood,288284,4,0,18,1,4.50,13,2,0,0,0,0
Tom Curran,550235,4,0,40,0,10.00,9,4,2,0,0,0
Lloyd Pope,1076721,4,0,41,2,10.25,5,1,3,1,0,0
Matthew Short,605575,1,0,5,0,5.00,2,0,0,0,0,1
Michael Neser,376169,4,0,48,0,12.00,5,5,2,0,0,1
Billy Stanlake,533042,3,0,25,0,8.33,6,2,1,0,0,1
Harry Conway,555855,4,0,38,1,9.50,5,2,1,1,1,1
Rashid Khan,793463,4,0,34,1,8.50,10,3,2,0,0,1
Peter Siddle,7898,3.3,0,29,1,8.28,7,1,2,0,0,1
