Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Praveen Kumar,30732,3,0,28,0,9.33,6,5,0,0,0,0
Dhawal Kulkarni,277955,4,0,39,1,9.75,6,3,2,0,0,0
Pravin Tambe,587152,3,0,24,1,8.00,4,3,0,0,0,0
Shadab Jakati,29655,3,0,28,0,9.33,2,2,1,0,0,0
Ravindra Jadeja,234675,3,0,17,0,5.66,5,1,0,0,0,0
Dwayne Bravo,51439,4,0,43,0,10.75,5,4,1,2,0,0
Yuzvendra Chahal,430246,4,0,33,1,8.25,6,1,1,1,1,1
Kane Richardson,272262,4,0,53,1,13.25,6,4,3,2,0,1
Iqbal Abdulla,277237,4,0,41,0,10.25,5,4,1,1,0,1
Shane Watson,8180,3.3,0,31,1,8.85,6,4,0,1,1,1
Tabraiz Shamsi,379145,4,0,21,1,5.25,11,2,0,0,0,1
