Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
James Faulkner,270484,4,0,30,1,7.50,8,4,0,2,0,0
Scott Boland,446548,4,1,19,2,4.75,14,3,0,0,0,0
Riley Meredith,961713,3,0,29,1,9.66,4,2,1,0,0,0
Nathan Ellis,826915,4,0,28,1,7.00,7,2,0,0,1,0
Keemo Paul,677081,2,0,27,0,13.50,3,3,1,0,0,0
Will Jacks,897549,2,0,13,0,6.50,2,1,0,0,0,0
D'Arcy Short,308798,1,0,9,0,9.00,2,0,1,0,0,0
Josh Lalor,272385,4,0,44,1,11.00,8,5,1,1,2,1
Kane Richardson,272262,3.4,0,35,1,9.54,9,3,2,0,0,1
Mohammad Nabi,25913,3,0,26,0,8.66,5,3,0,0,0,1
Will Sutherland,1076722,3,0,28,0,9.33,8,0,3,2,0,1
Noor Ahmad,1182529,4,0,27,1,6.75,12,1,2,0,1,1
