Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Kane Richardson,272262,4,0,55,2,13.75,8,7,3,0,1,0
Chris Tremain,553800,1,0,10,0,10.00,3,2,0,0,0,0
Mohammad Nabi,25913,4,0,22,1,5.50,9,0,1,0,0,0
Harry Gurney,244639,4,0,40,2,10.00,7,2,2,2,1,0
Dan Christian,4864,4,0,34,1,8.50,6,4,0,1,0,0
Cameron Boyce,326625,3,0,21,0,7.00,5,0,1,1,0,0
Riley Meredith,961713,3,0,43,1,14.33,5,5,0,5,3,1
Jofra Archer,669855,4,0,19,2,4.75,11,1,0,1,0,1
Clive Rose,288285,2,0,16,0,8.00,5,2,0,0,0,1
David Moody,779937,3,0,29,1,9.66,5,4,0,2,1,1
Qais Ahmad,914171,4,0,34,2,8.50,9,2,2,0,0,1
D'Arcy Short,308798,4,1,20,2,5.00,10,0,1,0,0,1
