Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mitchell Johnson,6033,4,0,25,0,6.25,11,3,0,1,0,0
Jhye Richardson,774223,4,0,45,0,11.25,8,6,1,0,1,0
David Willey,308251,4,0,30,2,7.50,9,3,1,0,0,0
Andrew Tye,459508,4,0,28,1,7.00,10,3,0,1,0,0
Adam Voges,8119,2,0,23,0,11.50,2,1,2,0,0,0
James Muirhead,533043,2,0,14,1,7.00,1,0,0,0,0,0
Steve O'Keefe,7069,3,0,20,0,6.66,6,2,0,0,0,1
Ben Dwarshuis,679567,4,0,26,1,6.50,8,2,0,1,0,1
William Somerville,38607,4,0,32,0,8.00,7,1,2,0,0,1
Daniel Sams,826901,3,0,25,2,8.33,9,2,2,0,0,1
Sean Abbott,398666,3.1,0,42,0,13.26,7,5,2,1,0,1
Johan Botha,44149,1,0,9,0,9.00,2,0,1,0,0,1
Nic Maddinson,333780,1,0,14,0,14.00,0,1,1,0,0,1
