Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sam Rainbird,333872,2,0,27,0,13.50,5,3,1,1,2,0
Jonathan Cook,1137279,4,0,27,3,6.75,8,0,2,0,0,0
Daniel Sams,826901,3,0,38,1,12.66,5,6,1,2,0,0
Gurinder Sandhu,499660,3,0,23,1,7.66,8,2,1,1,0,0
Chris Green,787073,3,0,27,1,9.00,8,0,3,1,0,0
Fawad Ahmed,240609,4,0,36,2,9.00,9,3,2,0,0,0
Joe Root,303669,1,0,7,0,7.00,0,0,0,0,0,0
Mujeeb Ur Rahman,974109,2.3,0,20,0,8.00,8,1,2,0,0,1
James Pattinson,272465,2,0,6,1,3.00,7,0,0,0,0,1
Brendan Doggett,931603,1,0,8,1,8.00,2,1,0,0,0,1
