Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Imad Wasim,227758,2,0,11,1,5.50,7,2,0,0,0,0
Mohammad Amir,290948,4,0,27,0,6.75,7,1,1,0,0,0
Waqas Maqsood,533561,4,0,26,2,6.50,8,1,1,0,0,0
Arshad Iqbal,1130463,4,0,21,2,5.25,9,0,1,0,0,0
Iftikhar Ahmed,480603,3,0,17,0,5.66,6,0,1,0,0,0
Wayne Parnell,265564,3,0,35,0,11.66,4,3,2,0,0,0
Adam Lyth,251721,1,0,4,0,4.00,3,0,0,0,0,1
Sohail Tanvir,43265,4,0,25,3,6.25,14,3,1,0,0,1
Mohammad Irfan,429981,2,0,22,0,11.00,3,4,0,0,0,1
Mohammad Ilyas,1159371,4,0,29,1,7.25,8,3,0,1,0,1
Imran Tahir,40618,4,0,22,1,5.50,5,1,0,0,0,1
Khushdil Shah,716733,2,0,8,0,4.00,4,0,0,0,0,1
Shahid Afridi,42639,3,0,30,1,10.00,5,1,2,1,0,1
