Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mujeeb Ur Rahman,974109,4,0,15,0,3.75,15,2,0,0,0,0
Shapoor Zadran,319746,4,0,42,1,10.50,8,6,1,1,0,0
Mohammad Nabi,25913,4,0,19,2,4.75,10,0,1,0,0,0
Karim Janat,793467,4,0,40,1,10.00,7,4,2,0,0,0
Rashid Khan,793463,4,0,12,4,3.00,13,0,0,1,0,0
Nazmul Islam,446810,4,2,14,0,3.50,14,1,0,1,0,1
Shakib Al Hasan,56143,4,0,37,0,9.25,6,4,1,0,0,1
Rubel Hossain,300619,3.5,0,38,1,9.91,11,5,2,0,0,1
Abu Hider,550137,3,0,14,1,4.66,9,0,0,2,0,1
Mahmudullah,56025,1,0,9,0,9.00,2,0,1,0,0,1
Mosaddek Hossain,550133,3,0,21,2,7.00,7,0,2,0,0,1
