Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Deepak Chahar,447261,1,0,18,0,18.00,2,1,2,1,0,0
Harbhajan Singh,29264,2,0,11,1,5.50,5,1,0,0,0,0
Shane Watson,8180,4,0,39,2,9.75,7,5,1,2,0,0
Ravindra Jadeja,234675,2,0,19,1,9.50,6,1,2,0,0,0
Imran Tahir,40618,4,0,26,0,6.50,11,2,1,0,0,0
Shardul Thakur,475281,4,0,37,1,9.25,11,1,4,0,0,0
Dwayne Bravo,51439,3,0,50,0,16.66,3,0,7,0,0,0
Vinay Kumar,35731,1.5,0,35,0,19.09,2,2,3,1,1,1
Piyush Chawla,32966,4,0,49,1,12.25,5,3,3,1,0,1
Andre Russell,276298,4,0,35,0,8.75,7,2,2,0,0,1
Tom Curran,550235,3,0,39,2,13.00,3,1,4,0,0,1
Sunil Narine,230558,4,0,17,1,4.25,9,0,0,0,0,1
Kuldeep Yadav,559235,3,0,27,1,9.00,5,1,2,1,0,1
