Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Umesh Yadav,376116,3,0,26,1,8.66,7,3,0,2,0,0
Colin de Grandhomme,55395,4,0,37,0,9.25,8,2,2,2,0,0
Sunil Narine,230558,4,0,27,1,6.75,8,3,0,0,0,0
Chris Woakes,247235,4,0,20,2,5.00,12,2,0,1,0,0
Ankit Rajpoot,591650,2,0,17,0,8.50,4,3,0,0,0,0
Kuldeep Yadav,559235,3,0,34,2,11.33,4,0,3,1,0,0
Sandeep Sharma,438362,4,0,31,0,7.75,6,4,0,0,0,1
Matt Henry,506612,3,0,31,1,10.33,5,4,1,0,0,1
Mohit Sharma,537119,3,0,24,2,8.00,8,3,1,0,0,1
Axar Patel,554691,4,0,28,0,7.00,9,2,1,0,0,1
Rahul Tewatia,423838,4,0,18,2,4.50,10,1,0,1,0,1
Swapnil Singh,232292,2,0,19,0,9.50,2,0,1,1,0,1
