Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Adam Milne,450860,4,0,6,1,1.50,20,0,0,1,0,0
Nathan McAndrew,785323,4,0,53,1,13.25,8,7,2,1,1,0
Brendan Doggett,931603,4,0,21,2,5.25,12,2,0,1,0,0
Ben Cutting,230371,4,0,40,0,10.00,7,3,2,1,0,0
Chris Green,787073,3,0,26,0,8.66,3,2,0,2,0,0
Tanveer Sangha,1170471,1,0,9,0,9.00,3,2,0,0,0,0
Michael Neser,376169,3,0,17,2,5.66,10,2,0,1,0,1
Wes Agar,959833,4,0,46,0,11.50,11,6,2,3,0,1
Peter Siddle,7898,4,0,22,2,5.50,16,3,0,3,0,1
Danny Briggs,310107,4,0,27,0,6.75,5,2,0,0,0,1
Travis Head,530011,2,0,15,1,7.50,2,1,0,0,0,1
Liam O'Connor,334388,3,0,22,1,7.33,4,2,0,1,0,1
