Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,4,0,55,0,13.75,7,9,1,2,0,0
Sandeep Sharma,438362,4,0,38,0,9.50,4,2,1,0,0,0
Rashid Khan,793463,4,0,24,1,6.00,10,3,0,0,0,0
Siddarth Kaul,326017,4,0,32,0,8.00,7,2,1,1,1,0
Shahbaz Nadeem,31872,3,0,36,1,12.00,2,1,3,0,0,0
Vijay Shankar,477021,1,0,13,0,13.00,1,1,1,0,0,0
Dhawal Kulkarni,277955,3,0,40,0,13.33,3,2,3,1,0,1
Krishnappa Gowtham,424377,2,0,25,0,12.50,1,3,1,0,0,1
Jofra Archer,669855,4,0,42,0,10.50,9,4,2,2,0,1
Ben Stokes,311158,3,0,40,1,13.33,3,8,0,0,0,1
Shreyas Gopal,344580,4,0,27,3,6.75,8,1,1,0,0,1
Jaydev Unadkat,390484,3,0,26,1,8.66,5,1,1,2,0,1
