Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Hasan Ali,681305,4,0,24,2,6.00,13,1,2,0,0,0
Sameen Gul,922947,4,0,26,1,6.50,11,0,2,2,0,0
Umaid Asif,429122,4,0,41,0,10.25,5,2,3,1,0,0
Wahab Riaz,43590,4,0,32,1,8.00,11,3,2,0,0,0
Liam Dawson,211855,4,0,47,0,11.75,4,2,4,0,0,0
Anton Devcich,36948,1,0,19,0,19.00,2,2,1,2,0,1
Kyle Abbott,297583,3,0,25,1,8.33,8,3,1,1,0,1
Mitchell McClenaghan,319439,4,0,44,0,11.00,8,7,1,1,0,1
Shaheen Shah Afridi,1072470,4,0,28,0,7.00,10,3,1,0,0,1
Yasir Shah,43685,4,0,40,2,10.00,11,4,3,0,0,1
Bilal Asif,498875,2,0,19,0,9.50,4,0,2,0,0,1
