Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Billy Stanlake,533042,4,0,26,0,6.50,9,1,1,0,0,0
Michael Neser,376169,4,0,30,0,7.50,9,4,0,1,0,0
Ben Laughlin,315623,4,0,40,0,10.00,4,0,3,0,0,0
Rashid Khan,793463,4,0,32,1,8.00,7,3,0,0,0,0
Matthew Short,605575,1,0,10,0,10.00,0,0,0,1,0,0
Liam O'Connor,334388,3,0,27,0,9.00,3,1,1,1,0,0
Glenn Maxwell,325026,3,0,24,0,8.00,5,3,0,0,0,1
Jackson Bird,215152,4,0,21,0,5.25,9,1,0,1,0,1
Liam Plunkett,19264,4,0,21,3,5.25,9,1,0,2,0,1
Adam Zampa,379504,1,0,13,0,13.00,2,3,0,0,0,1
Marcus Stoinis,325012,4,0,20,3,5.00,11,2,0,0,0,1
Dwayne Bravo,51439,3.4,0,22,3,6.00,6,2,0,0,0,1
