Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
JJ Smuts,280490,4,0,20,0,5.00,10,2,0,0,0,0
Dwaine Pretorius,327830,4,0,17,5,4.25,10,1,0,0,0,0
Glenton Stuurman,481803,2,0,28,0,14.00,4,4,1,2,0,0
Lutho Sipamla,698143,3,0,29,0,9.66,7,6,0,0,0,0
Andile Phehlukwayo,540316,3,0,31,1,10.33,5,2,2,0,0,0
Tabraiz Shamsi,379145,4,0,16,1,4.00,10,0,0,1,0,0
Shaheen Shah Afridi,1072470,3,1,18,2,6.00,12,3,0,0,1,1
Haris Rauf,1161606,2,0,26,0,13.00,2,3,0,1,0,1
Mohammad Nawaz,348148,4,0,27,1,6.75,9,2,1,0,0,1
Faheem Ashraf,681117,2,0,17,0,8.50,6,2,1,0,0,1
Usman Qadir,348152,4,0,43,1,10.75,9,2,3,1,1,1
Iftikhar Ahmed,480603,1.2,0,14,0,10.50,2,1,1,0,0,1
