Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Umesh Yadav,376116,4,0,46,0,11.50,8,4,3,0,1,0
Navdeep Saini,700167,4,0,39,2,9.75,9,5,1,0,0,0
Yuzvendra Chahal,430246,4,0,24,1,6.00,10,3,0,1,0,0
Kulwant Khejroliya,1083033,4,0,29,1,7.25,9,1,2,1,0,0
Washington Sundar,719715,3,0,24,3,8.00,8,1,2,0,0,0
Colin de Grandhomme,55395,1,0,12,0,12.00,0,0,1,0,0,0
Bhuvneshwar Kumar,326016,4,0,24,2,6.00,12,2,1,1,0,1
Khaleel Ahmed,942645,4,0,37,3,9.25,8,4,1,4,0,1
Rashid Khan,793463,4,0,44,1,11.00,9,1,5,1,0,1
Mohammad Nabi,25913,2.2,0,26,0,11.14,2,3,1,0,0,1
Basil Thampi,732291,4,0,29,0,7.25,5,3,0,0,0,1
Vijay Shankar,477021,1,0,16,0,16.00,0,3,0,1,0,1
