Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Daniel Worrall,557298,3.5,0,38,1,9.91,9,2,2,0,2,0
Danny Briggs,310107,2.1,0,28,0,12.92,2,2,2,1,0,0
Peter Siddle,7898,4,0,29,1,7.25,3,2,0,0,0,0
Wes Agar,959833,4,0,28,2,7.00,9,2,1,1,0,0
Rashid Khan,793463,4,0,38,1,9.50,8,1,3,0,0,0
Matt Renshaw,722303,2,0,12,0,6.00,3,1,0,0,0,0
James Faulkner,270484,4,0,21,3,5.25,12,0,1,0,0,1
Johan Botha,44149,3,0,20,2,6.66,7,1,1,0,0,1
Scott Boland,446548,4,0,39,0,9.75,5,2,2,1,0,1
Riley Meredith,961713,4,0,30,2,7.50,13,4,1,0,1,1
Nathan Ellis,826915,4,0,33,1,8.25,12,4,1,1,0,1
D'Arcy Short,308798,1,0,17,0,17.00,1,2,1,0,0,1
