Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Abu Hider,550137,9,1,39,1,4.33,32,2,1,0,0,0
Mohammad Saifuddin,629070,10,2,51,1,5.09,31,4,0,0,0,0
Ariful Haque,270135,3,0,17,0,5.66,8,2,0,0,0,0
Mashrafe Mortaza,56007,8,0,56,0,7.00,22,3,3,0,1,0
Soumya Sarkar,436677,2,0,16,0,8.00,5,1,1,0,0,0
Nazmul Islam,446810,8,0,58,2,7.25,21,6,2,1,0,0
Mahmudullah,56025,10,0,40,0,4.00,30,2,0,0,0,0
Kyle Jarvis,332996,6,0,47,1,7.83,16,9,0,0,0,1
Richard Ngarava,806241,5,0,44,0,8.80,11,6,0,2,1,1
Donald Tiripano,392945,4,0,33,0,8.25,7,4,0,2,0,1
Sikandar Raza,299572,10,0,47,0,4.70,30,0,2,4,0,1
Wellington Masakadza,571703,10,0,71,1,7.10,21,1,5,1,0,1
Sean Williams,55870,6.1,0,43,0,6.97,17,1,2,3,1,1
Hamilton Masakadza,55608,1,0,3,1,3.00,3,0,0,0,0,1
