Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jason Holder,391485,4,0,31,1,7.75,5,3,0,0,0,0
Ben Dwarshuis,679567,3,0,18,0,6.00,7,2,0,1,0,0
Benjamin Manenti,1065115,2,0,21,1,10.50,3,3,0,1,0,0
Carlos Brathwaite,457249,4,0,42,2,10.50,7,3,3,0,0,0
Steve O'Keefe,7069,4,0,33,0,8.25,2,1,1,0,0,0
Dan Christian,4864,3,0,19,2,6.33,3,0,0,1,0,0
Kane Richardson,272262,4,0,21,2,5.25,14,3,0,0,0,1
Will Sutherland,1076722,3.5,0,57,1,14.86,6,10,1,2,1,1
Peter Hatzoglou,1191384,4,0,37,1,9.25,5,3,1,1,0,1
Imad Wasim,227758,4,0,20,2,5.00,10,0,1,0,0,1
Zak Evans,1088612,2,0,20,0,10.00,3,3,0,0,0,1
Mohammad Nabi,25913,2,0,11,2,5.50,4,1,0,0,0,1
