Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Seth Rance,395057,4,0,22,0,5.50,9,2,0,0,0,0
Tim Southee,232364,4,0,30,0,7.50,6,3,0,0,0,0
Lockie Ferguson,493773,4,0,29,1,7.25,8,4,0,0,0,0
Colin de Grandhomme,55395,4,0,41,2,10.25,4,6,0,1,0,0
Ish Sodhi,559066,2,0,22,0,11.00,1,0,2,0,0,0
Colin Munro,232359,2,0,21,0,10.50,2,0,2,0,0,0
Mohammad Hafeez,41434,2,0,8,0,4.00,4,0,0,0,0,1
Faheem Ashraf,681117,2,0,6,1,3.00,9,1,0,0,0,1
Imad Wasim,227758,4,0,28,2,7.00,9,2,1,1,0,1
Usman Shinwari,697279,3,0,24,0,8.00,6,2,1,0,0,1
Waqas Maqsood,533561,1.5,0,21,2,11.45,3,4,0,0,0,1
Shadab Khan,922943,4,0,30,3,7.50,7,2,1,0,0,1
