Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mitchell Starc,311592,10,0,59,1,5.90,36,8,1,2,0,0
Josh Hazlewood,288284,10,0,48,1,4.80,32,4,1,1,0,0
Pat Cummins,489889,9,0,67,2,7.44,25,7,2,1,0,0
James Faulkner,270484,6,0,29,1,4.83,17,3,0,0,0,0
Marcus Stoinis,325012,10,0,49,3,4.90,25,1,0,2,0,0
Travis Head,530011,5,0,21,1,4.20,15,1,0,2,0,0
Tim Southee,232364,10,0,63,1,6.30,37,6,4,0,0,1
Trent Boult,277912,9,0,58,2,6.44,31,5,2,1,0,1
Lockie Ferguson,493773,10,0,44,2,4.40,36,4,1,0,0,1
Mitchell Santner,502714,10,1,44,3,4.40,35,2,2,1,0,1
James Neesham,355269,5,0,49,0,9.80,13,4,3,4,0,1
Colin Munro,232359,3,0,20,1,6.66,6,2,0,2,0,1
