Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Samuel Badree,51433,4,0,20,2,5.00,13,2,0,1,0,0
Mark Steketee,555853,4,0,18,1,4.50,15,3,0,0,0,0
Jason Floros,326462,1,0,4,0,4.00,3,0,0,1,0,0
Jack Wildermuth,570854,4,0,40,2,10.00,5,1,2,4,0,0
Ben Cutting,230371,4,0,24,1,6.00,8,2,0,0,0,0
Mitchell Swepson,590326,3,0,49,1,16.33,5,1,5,1,0,0
Clint McKay,6903,4,0,38,1,9.50,9,2,3,2,0,1
Pat Cummins,489889,4,0,46,2,11.50,10,8,1,1,0,1
Andre Russell,276298,3.4,0,25,0,6.81,8,1,1,0,0,1
Fawad Ahmed,240609,4,0,19,2,4.75,9,1,0,1,0,1
Chris Green,787073,4,0,31,2,7.75,8,0,3,0,0,1
