Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sheldon Cottrell,495551,9,0,83,2,9.22,21,12,2,2,0,0
Jason Holder,391485,9,0,45,0,5.00,31,1,3,1,0,0
Khary Pierre,581160,9,0,62,0,6.88,21,3,3,2,0,0
Keemo Paul,677081,7,0,57,1,8.14,12,7,1,1,0,0
Alzarri Joseph,670031,9,1,68,1,7.55,27,7,3,3,0,0
Roston Chase,391832,5,0,48,0,9.60,9,1,4,3,1,0
Kieron Pollard,230559,2,0,20,1,10.00,4,3,0,1,0,0
Deepak Chahar,447261,7,1,44,0,6.28,23,6,1,2,0,1
Shardul Thakur,475281,8,0,55,1,6.87,24,7,1,2,0,1
Mohammed Shami,481896,7.3,0,39,3,5.20,27,5,1,1,0,1
Ravindra Jadeja,234675,10,0,74,2,7.40,25,4,5,1,0,1
Kuldeep Yadav,559235,10,0,52,3,5.20,34,2,4,0,0,1
Shreyas Iyer,642519,1,0,13,0,13.00,3,1,1,2,0,1
