Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Shahbaz Nadeem,31872,2,0,28,0,14.00,3,3,2,0,0,0
Kagiso Rabada,550215,4,0,28,2,7.00,11,2,1,0,0,0
Pat Cummins,489889,4,0,30,2,7.50,9,4,0,0,0,0
Mohammed Shami,481896,3,0,40,0,13.33,4,5,2,0,0,0
Amit Mishra,31107,2,0,23,0,11.50,1,2,1,0,0,0
Marlon Samuels,52983,2,0,22,0,11.00,3,0,2,0,0,0
Corey Anderson,277662,3,0,36,1,12.00,3,0,3,4,0,0
Pradeep Sangwan,279545,4,0,43,1,10.75,11,3,4,1,0,1
Basil Thampi,732291,4,0,40,1,10.00,9,0,4,3,0,1
James Faulkner,270484,2.3,0,35,0,14.00,5,1,4,1,0,1
Suresh Raina,33335,2,0,24,0,12.00,3,1,2,0,0,1
Ankit Soni,1083128,2,0,26,0,13.00,2,0,3,0,0,1
Ravindra Jadeja,234675,2,0,28,1,14.00,4,1,3,0,0,1
Dwayne Smith,53118,1,0,11,0,11.00,1,2,0,0,0,1
