Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mitchell Starc,311592,10,1,38,2,3.80,40,4,0,3,0,0
Josh Hazlewood,288284,10,2,27,1,2.70,45,4,0,0,0,0
Pat Cummins,489889,10,3,56,1,5.60,38,7,1,3,0,0
Mitchell Marsh,272450,8,1,49,1,6.12,23,5,0,2,0,0
Marcus Stoinis,325012,2,0,20,0,10.00,4,2,1,0,0,0
Adam Zampa,379504,10,0,36,3,3.60,37,4,0,0,0,0
Chris Woakes,247235,10,1,32,3,3.20,40,2,1,0,0,1
Jofra Archer,669855,10,2,34,3,3.40,40,3,0,0,0,1
Tom Curran,550235,10,2,28,0,2.80,36,1,0,0,0,1
Adil Rashid,244497,9.4,0,67,1,6.93,21,5,2,0,1,1
Sam Curran,662973,9,0,35,3,3.88,30,2,0,1,0,1
