Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Hasan Ali,681305,4,0,35,0,8.75,8,4,1,0,0,0
Umaid Asif,429122,4,0,34,0,8.50,11,3,2,1,0,0
Liam Dawson,211855,4,0,36,0,9.00,8,1,3,1,0,0
Wahab Riaz,43590,4,0,30,3,7.50,12,4,1,0,0,0
Ibtisam Sheikh,1123377,3,0,31,0,10.33,5,2,2,1,0,0
Dwayne Smith,53118,1,0,12,0,12.00,0,2,0,0,0,0
Mohammad Sami,41324,4,0,29,0,7.25,10,4,0,0,1,1
Steven Finn,210283,2,0,23,0,11.50,5,3,1,2,0,1
Samit Patel,18632,4,0,34,4,8.50,10,1,3,0,0,1
Faheem Ashraf,681117,2,0,17,1,8.50,5,3,0,1,0,1
Shadab Khan,922943,4,0,21,1,5.25,11,2,0,1,0,1
Zafar Gohar,348154,4,0,25,3,6.25,14,1,2,0,0,1
