Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Alzarri Joseph,670031,8,0,73,2,9.12,17,6,3,2,1,0
Jason Holder,391485,8.5,0,76,1,8.60,22,10,1,0,4,0
Ashley Nurse,315594,9,0,38,1,4.22,24,1,0,1,0,0
Devendra Bishoo,341593,9,0,60,0,6.66,19,7,0,1,0,0
Miguel Cummins,556749,8,0,57,1,7.12,17,4,2,0,0,0
Jonathan Carter,314615,0.1,0,2,0,12.00,0,0,0,0,0,0
Bhuvneshwar Kumar,326016,5,1,9,2,1.80,25,1,0,1,0,1
Umesh Yadav,376116,6,0,36,0,6.00,20,3,1,1,0,1
Hardik Pandya,625371,9,0,32,0,3.55,26,0,0,1,0,1
Ravichandran Ashwin,26421,9,0,47,1,5.22,25,3,1,0,0,1
Kuldeep Yadav,559235,9,0,50,3,5.55,29,4,2,0,0,1
Yuvraj Singh,36084,5,0,25,0,5.00,10,1,0,0,0,1
