Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Nawaz,348148,3,0,16,1,5.33,8,2,0,0,0,0
Naseem Shah,1158088,4,0,45,1,11.25,8,6,2,1,0,0
Sohail Khan,317252,4,0,45,1,11.25,7,7,1,2,0,0
Mohammad Hasnain,1158100,4,0,38,1,9.50,10,3,2,1,1,0
Ben Cutting,230371,4,0,42,1,10.50,5,6,0,1,0,0
Anwar Ali,232491,1,0,12,0,12.00,0,0,1,1,0,0
Mohammad Irfan,429981,4,0,49,0,12.25,10,8,2,0,1,1
Mohammad Ilyas,1159371,3,0,37,0,12.33,6,5,2,0,0,1
Sohail Tanvir,43265,4,0,27,0,6.75,11,3,1,0,0,1
Bilawal Bhatti,343305,4,0,26,3,6.50,7,1,1,0,1,1
Imran Tahir,40618,4,0,27,2,6.75,10,1,2,0,0,1
Khushdil Shah,716733,1,0,1,1,1.00,5,0,0,0,0,1
