Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jason Holder,391485,4,0,23,2,5.75,16,3,1,0,0,0
Sheldon Cottrell,495551,4,0,45,0,11.25,5,3,1,2,0,0
Kesrick Williams,450075,4,0,23,3,5.75,10,3,0,0,0,0
Keemo Paul,677081,4,0,28,2,7.00,8,1,1,1,1,0
Hayden Walsh,443263,2,0,18,0,9.00,5,3,0,0,0,0
Kieron Pollard,230559,2,0,10,0,5.00,4,0,0,1,0,0
Mujeeb Ur Rahman,974109,3,0,10,0,3.33,10,0,0,1,0,1
Naveen-ul-Haq,793447,3,0,19,1,6.33,10,3,0,0,0,1
Mohammad Nabi,25913,3,0,18,0,6.00,6,2,0,0,0,1
Karim Janat,793467,4,0,11,5,2.75,15,0,0,1,0,1
Rashid Khan,793463,4,0,25,1,6.25,12,2,1,1,0,1
Gulbadin Naib,352048,3,0,22,1,7.33,3,2,0,1,0,1
