Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sheldon Cottrell,495551,10,3,46,2,4.59,36,5,0,4,0,0
Jason Holder,391485,8,0,45,0,5.62,29,7,0,1,1,0
Hayden Walsh,443263,5,0,31,0,6.20,13,4,0,0,0,0
Keemo Paul,677081,7,0,40,2,5.71,15,1,0,3,2,0
Alzarri Joseph,670031,9,1,45,2,5.00,26,4,0,3,0,0
Roston Chase,391832,7,0,42,0,6.00,21,3,2,0,0,0
Kieron Pollard,230559,4,0,28,1,7.00,9,2,1,0,0,0
Deepak Chahar,447261,10,1,48,1,4.80,32,4,1,0,0,1
Mohammed Shami,481896,9,1,57,1,6.33,27,8,1,0,0,1
Kuldeep Yadav,559235,10,0,45,0,4.50,31,0,1,3,0,1
Shivam Dube,714451,7.5,0,68,0,8.68,13,9,1,0,0,1
Kedar Jadhav,290716,1,0,11,0,11.00,1,2,0,0,0,1
Ravindra Jadeja,234675,10,0,58,0,5.80,30,1,4,0,1,1
