Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Kevin Sinclair,1206110,3,0,26,1,8.66,4,2,1,0,0,0
Fidel Edwards,51782,4,0,29,1,7.25,9,1,1,1,0,0
Jason Holder,391485,4,0,19,1,4.75,12,2,0,0,0,0
Obed McCoy,906783,4,0,25,2,6.25,9,1,1,2,0,0
Dwayne Bravo,51439,4,0,26,1,6.50,10,2,0,0,0,0
Fabian Allen,670013,1,0,4,1,4.00,2,0,0,0,0,0
Angelo Mathews,49764,1,0,19,0,19.00,2,0,3,0,0,1
Akila Dananjaya,574178,4,0,62,3,15.50,8,2,8,0,0,1
Dushmantha Chameera,552152,3,0,29,0,9.66,10,3,1,4,1,1
PWH de Silva,784379,4,0,12,3,3.00,16,1,0,0,0,1
Ashen Bandara,958691,1,0,2,0,2.00,4,0,0,0,0,1
Nuwan Pradeep,324358,0.1,0,6,0,36.00,0,0,1,0,0,1
