Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Josh Hazlewood,288284,10,0,39,3,3.90,36,4,0,1,0,0
Pat Cummins,489889,10,2,24,4,2.40,45,1,0,2,0,0
Mitchell Marsh,272450,5,1,24,0,4.80,18,1,1,0,0,0
Andrew Tye,459508,7.5,0,33,3,4.21,30,3,1,0,0,0
Travis Head,530011,2,0,9,0,4.50,6,1,0,0,0,0
Adam Zampa,379504,7,0,42,0,6.00,15,1,2,1,0,0
Marcus Stoinis,325012,3,0,24,0,8.00,7,0,2,0,0,0
Chris Woakes,247235,7,0,36,1,5.14,27,6,0,0,0,1
Mark Wood,351588,9,0,58,1,6.44,27,8,0,1,0,1
Tom Curran,550235,2,1,10,1,5.00,10,2,0,2,0,1
Moeen Ali,8917,8,0,41,0,5.12,24,4,0,0,1,1
Adil Rashid,244497,10,0,49,3,4.90,33,5,1,0,0,1
Joe Root,303669,1,0,3,0,3.00,3,0,0,0,0,1
