Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Praveen Kumar,30732,4,0,25,0,6.25,7,2,0,0,0,0
Pradeep Sangwan,279545,2,0,21,0,10.50,6,3,1,0,0,0
James Faulkner,270484,4,0,39,0,9.75,7,5,0,2,0,0
Sarabjit Ladda,317292,2,0,21,0,10.50,3,2,1,0,0,0
Ravindra Jadeja,234675,4,0,30,2,7.50,10,1,2,1,0,0
Dwayne Bravo,51439,4,0,22,4,5.50,9,1,0,1,0,0
Sandeep Sharma,438362,3,0,21,1,7.00,8,1,1,0,0,1
Mitchell Johnson,6033,4,0,35,1,8.75,10,6,0,2,0,1
Mohit Sharma,537119,2.4,0,24,0,9.00,5,4,0,0,0,1
Marcus Stoinis,325012,2,0,27,1,13.50,2,4,1,0,0,1
Axar Patel,554691,2,0,17,0,8.50,2,2,0,1,0,1
Pardeep Sahu,34155,4,0,35,1,8.75,6,5,0,0,0,1
