Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sandeep Sharma,438362,4,0,25,0,6.25,9,2,0,3,0,0
Mohit Sharma,537119,4,0,39,0,9.75,4,3,2,0,0,0
Marcus Stoinis,325012,3,0,26,0,8.66,4,4,0,0,0,0
Axar Patel,554691,4,0,24,0,6.00,9,0,1,0,0,0
Swapnil Singh,232292,3,0,29,0,9.66,3,1,2,0,0,0
Gurkeerat Singh Mann,537124,1,0,8,0,8.00,1,1,0,0,0,0
Glenn Maxwell,325026,1,0,11,0,11.00,1,2,0,0,0,0
Andre Russell,276298,4,0,20,4,5.00,15,0,2,1,0,1
Morne Morkel,46538,4,0,27,1,6.75,12,4,0,1,0,1
Umesh Yadav,376116,3,0,26,0,8.66,6,3,0,1,0,1
Shakib Al Hasan,56143,3,0,21,0,7.00,6,1,1,0,0,1
Piyush Chawla,32966,4,0,27,2,6.75,11,2,1,1,0,1
Brad Hogg,5681,2,0,28,0,14.00,1,2,2,0,0,1
