Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Ben Dunk,388678,2,0,19,1,9.50,5,1,1,1,0,0
Daniel Worrall,557298,2,0,18,0,9.00,4,1,1,1,0,0
Jackson Coleman,393055,1,0,16,0,16.00,2,3,0,3,0,0
Evan Gulbis,381183,4,0,36,1,9.00,5,2,1,1,0,0
John Hastings,228622,4,0,41,2,10.25,10,3,1,2,1,0
Liam Bowe,1076852,4,0,28,1,7.00,9,2,1,1,0,0
James Faulkner,270484,3,0,22,1,7.33,6,2,0,1,0,0
Clive Rose,288285,3,0,23,1,7.66,3,1,1,0,0,1
Jofra Archer,669855,4,0,35,0,8.75,9,2,1,2,2,1
Dan Christian,4864,2.1,0,17,1,7.84,5,3,0,0,0,1
Tymal Mills,459257,4,0,56,2,14.00,8,6,4,2,0,1
D'Arcy Short,308798,2,0,21,1,10.50,5,1,2,0,0,1
Cameron Boyce,326625,4,0,32,1,8.00,8,2,2,0,0,1
