Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jake Ball,414990,10,1,94,1,9.40,22,6,6,1,0,0
Tom Curran,550235,10,1,62,1,6.20,31,6,2,2,0,0
Liam Plunkett,19264,10,0,54,2,5.40,26,3,1,2,0,0
Adil Rashid,244497,10,1,42,1,4.20,32,2,0,1,0,0
Moeen Ali,8917,10,0,36,1,3.60,32,0,1,0,0,0
Jerome Taylor,53191,8,0,52,0,6.50,20,6,0,0,0,1
Alzarri Joseph,670031,7,0,54,0,7.71,16,8,0,0,0,1
Miguel Cummins,556749,8,0,70,1,8.75,18,8,0,5,0,1
Ashley Nurse,315594,8,0,56,0,7.00,12,5,0,0,0,1
Marlon Samuels,52983,4,0,41,0,10.25,6,2,2,0,0,1
Rovman Powell,820351,3,0,19,0,6.33,4,1,0,0,0,1
