Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sohail Tanvir,43265,4,0,36,1,9.00,13,1,4,1,0,0
Mohammad Irfan,429981,4,0,24,0,6.00,13,4,0,0,0,0
Imran Tahir,40618,4,0,21,2,5.25,12,1,1,0,0,0
Moeen Ali,8917,2,0,13,2,6.50,5,0,1,0,0,0
Shahid Afridi,42639,4,0,25,0,6.25,11,4,0,0,0,0
Mohammad Ilyas,1159371,2,0,16,2,8.00,5,1,1,1,0,0
Shaheen Shah Afridi,1072470,4,0,18,1,4.50,12,0,0,4,0,1
Usman Shinwari,697279,2,0,26,0,13.00,4,4,1,0,0,1
Haris Rauf,1161606,4,0,40,1,10.00,10,4,2,2,0,1
Dilbar Hussain,1206623,2.1,0,24,0,11.07,3,4,0,1,0,1
Mohammad Hafeez,41434,2,0,18,0,9.00,3,1,1,0,0,1
David Wiese,221140,2,0,11,1,5.50,2,0,0,0,0,1
