Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Shafiul Islam,288305,9,0,62,3,6.88,22,6,0,5,0,0
Mehidy Hasan Miraz,629063,9,0,56,1,6.22,19,6,0,0,0,0
Rubel Hossain,300619,9,0,54,1,6.00,27,6,0,2,0,0
Mosaddek Hossain,550133,7,0,45,0,6.42,17,4,1,0,0,0
Mustafizur Rahman,330902,10,0,75,2,7.50,24,9,0,4,1,0
Soumya Sarkar,436677,5,0,17,1,3.40,16,1,0,0,0,0
Mahmudullah,56025,1,0,4,0,4.00,3,0,0,0,0,0
Lasith Malinga,49758,9.4,2,38,3,3.93,42,4,0,8,0,1
Nuwan Pradeep,324358,9,1,51,3,5.66,28,5,0,0,0,1
Thisara Perera,233514,6,0,36,0,6.00,17,5,0,1,0,1
Lahiru Kumara,784375,7,0,45,1,6.42,23,3,0,4,0,1
Dhananjaya de Silva,465793,10,0,49,2,4.90,23,2,0,2,0,1
